"","form","target_child_id","target_child_age","count","stem"
"2920","trades",4001,3,0,"trade"
"2921","trading",4001,3,0,"trade"
"2922","agree",4011,3,0,"agree"
"2923","agreed",4011,3,0,"agree"
"2924","agreeing",4011,3,0,"agree"
"2925","agrees",4011,3,0,"agree"
"2926","argue",4011,3,0,"argue"
"2927","argued",4011,3,0,"argue"
"2928","argues",4011,3,0,"argue"
"2929","arguing",4011,3,0,"argue"
"2930","attach",4011,3,0,"attach"
"2931","attached",4011,3,0,"attach"
"2932","attaches",4011,3,0,"attach"
"2933","attaching",4011,3,0,"attach"
"2934","bump",4011,3,0,"bump"
"2935","bumped",4011,3,0,"bump"
"2936","bumping",4011,3,0,"bump"
"2937","bumps",4011,3,0,"bump"
"2938","chat",4011,3,0,"chat"
"2939","chats",4011,3,0,"chat"
"2940","chatted",4011,3,0,"chat"
"2941","chatting",4011,3,0,"chat"
"2942","combine",4011,3,0,"combine"
"2943","combined",4011,3,0,"combine"
"2944","combines",4011,3,0,"combine"
"2945","combining",4011,3,0,"combine"
"2946","compete",4011,3,0,"compete"
"2947","competed",4011,3,0,"compete"
"2948","competes",4011,3,0,"compete"
"2949","competing",4011,3,0,"compete"
"2950","connect",4011,3,0,"connect"
"2951","connected",4011,3,0,"connect"
"2952","connecting",4011,3,0,"connect"
"2953","connects",4011,3,0,"connect"
"2954","cooperate",4011,3,0,"cooperate"
"2955","cooperated",4011,3,0,"cooperate"
"2956","cooperates",4011,3,0,"cooperate"
"2957","cooperating",4011,3,0,"cooperate"
"2958","crash",4011,3,0,"crash"
"2959","crashed",4011,3,0,"crash"
"2960","crashes",4011,3,0,"crash"
"2961","crashing",4011,3,0,"crash"
"2962","differ",4011,3,0,"differ"
"2963","differed",4011,3,0,"differ"
"2964","differing",4011,3,0,"differ"
"2965","differs",4011,3,0,"differ"
"2966","disagree",4011,3,0,"disagree"
"2967","disagreed",4011,3,0,"disagree"
"2968","disagreeing",4011,3,0,"disagree"
"2969","equal",4011,3,0,"equal"
"2970","equaled",4011,3,0,"equal"
"2971","equaling",4011,3,0,"equal"
"2972","equals",4011,3,0,"equal"
"2973","fight",4011,3,0,"fight"
"2974","fighting",4011,3,1,"fight"
"2975","fights",4011,3,0,"fight"
"2976","fought",4011,3,0,"fight"
"2977","friend",4011,3,0,"friend"
"2978","friended",4011,3,0,"friend"
"2979","friends",4011,3,0,"friend"
"2980","hug",4011,3,0,"hug"
"2981","hugged",4011,3,0,"hug"
"2982","hugging",4011,3,0,"hug"
"2983","hugs",4011,3,0,"hug"
"2984","join",4011,3,0,"join"
"2985","joined",4011,3,0,"join"
"2986","joining",4011,3,0,"join"
"2987","joins",4011,3,0,"join"
"2988","kiss",4011,3,0,"kiss"
"2989","kissed",4011,3,0,"kiss"
"2990","kisses",4011,3,0,"kiss"
"2991","kissing",4011,3,0,"kiss"
"2992","married",4011,3,1,"marry"
"2993","married",4011,3,1,"marry"
"2994","marries",4011,3,0,"marry"
"2995","marry",4011,3,0,"marry"
"2996","marrying",4011,3,1,"marry"
"2997","match",4011,3,0,"match"
"2998","matched",4011,3,0,"match"
"2999","matches",4011,3,0,"match"
"3000","matching",4011,3,0,"match"
"3001","meet",4011,3,1,"meet"
"3002","meet",4011,3,1,"meet"
"3003","meet",4011,3,3,"meet"
"3004","meeting",4011,3,0,"meet"
"3005","meets",4011,3,0,"meet"
"3006","met",4011,3,1,"meet"
"3007","rhyme",4011,3,0,"rhyme"
"3008","rhymed",4011,3,0,"rhyme"
"3009","rhymes",4011,3,0,"rhyme"
"3010","rhyming",4011,3,0,"rhyme"
"3011","same",4011,3,0,"same"
"3012","separate",4011,3,0,"separate"
"3013","separated",4011,3,0,"separate"
"3014","separates",4011,3,0,"separate"
"3015","separating",4011,3,0,"separate"
"3016","share",4011,3,0,"share"
"3017","shared",4011,3,0,"share"
"3018","shares",4011,3,0,"share"
"3019","sharing",4011,3,0,"share"
"3020","similar",4011,3,0,"similar"
"3021","split",4011,3,1,"split"
"3022","splits",4011,3,0,"split"
"3023","splitting",4011,3,0,"split"
"3024","touch",4011,3,1,"touch"
"3025","touch",4011,3,1,"touch"
"3026","touch",4011,3,1,"touch"
"3027","touch",4011,3,1,"touch"
"3028","touch",4011,3,1,"touch"
"3029","touch",4011,3,1,"touch"
"3030","touched",4011,3,1,"touch"
"3031","touched",4011,3,1,"touch"
"3032","touches",4011,3,0,"touch"
"3033","touching",4011,3,1,"touch"
"3034","touching",4011,3,1,"touch"
"3035","touching",4011,3,1,"touch"
"3036","trade",4011,3,0,"trade"
"3037","traded",4011,3,0,"trade"
"3038","trades",4011,3,0,"trade"
"3039","trading",4011,3,0,"trade"
"3040","agree",4031,3,0,"agree"
"3041","agreed",4031,3,0,"agree"
"3042","agreeing",4031,3,0,"agree"
"3043","agrees",4031,3,0,"agree"
"3044","argue",4031,3,0,"argue"
"3045","argued",4031,3,0,"argue"
"3046","argues",4031,3,0,"argue"
"3047","arguing",4031,3,0,"argue"
"3048","attach",4031,3,0,"attach"
"3049","attached",4031,3,0,"attach"
"3050","attaches",4031,3,0,"attach"
"3051","attaching",4031,3,0,"attach"
"3052","bump",4031,3,0,"bump"
"3053","bumped",4031,3,0,"bump"
"3054","bumping",4031,3,0,"bump"
"3055","bumps",4031,3,0,"bump"
"3056","chat",4031,3,0,"chat"
"3057","chats",4031,3,0,"chat"
"3058","chatted",4031,3,0,"chat"
"3059","chatting",4031,3,0,"chat"
"3060","combine",4031,3,0,"combine"
"3061","combined",4031,3,0,"combine"
"3062","combines",4031,3,0,"combine"
"3063","combining",4031,3,0,"combine"
"3064","compete",4031,3,0,"compete"
"3065","competed",4031,3,0,"compete"
"3066","competes",4031,3,0,"compete"
"3067","competing",4031,3,0,"compete"
"3068","connect",4031,3,0,"connect"
"3069","connected",4031,3,0,"connect"
"3070","connecting",4031,3,0,"connect"
"3071","connects",4031,3,0,"connect"
"3072","cooperate",4031,3,0,"cooperate"
"3073","cooperated",4031,3,0,"cooperate"
"3074","cooperates",4031,3,0,"cooperate"
"3075","cooperating",4031,3,0,"cooperate"
"3076","crash",4031,3,0,"crash"
"3077","crashed",4031,3,1,"crash"
"3078","crashes",4031,3,0,"crash"
"3079","crashing",4031,3,0,"crash"
"3080","differ",4031,3,0,"differ"
"3081","differed",4031,3,0,"differ"
"3082","differing",4031,3,0,"differ"
"3083","differs",4031,3,0,"differ"
"3084","disagree",4031,3,0,"disagree"
"3085","disagreed",4031,3,0,"disagree"
"3086","disagreeing",4031,3,0,"disagree"
"3087","equal",4031,3,0,"equal"
"3088","equaled",4031,3,0,"equal"
"3089","equaling",4031,3,0,"equal"
"3090","equals",4031,3,0,"equal"
"3091","fight",4031,3,0,"fight"
"3092","fighting",4031,3,0,"fight"
"3093","fights",4031,3,0,"fight"
"3094","fought",4031,3,0,"fight"
"3095","friend",4031,3,0,"friend"
"3096","friended",4031,3,0,"friend"
"3097","friends",4031,3,0,"friend"
"3098","hug",4031,3,0,"hug"
"3099","hugged",4031,3,0,"hug"
"3100","hugging",4031,3,0,"hug"
"3101","hugs",4031,3,0,"hug"
"3102","join",4031,3,0,"join"
"3103","joined",4031,3,0,"join"
"3104","joining",4031,3,0,"join"
"3105","joins",4031,3,0,"join"
"3106","kiss",4031,3,0,"kiss"
"3107","kissed",4031,3,0,"kiss"
"3108","kisses",4031,3,0,"kiss"
"3109","kissing",4031,3,0,"kiss"
"3110","married",4031,3,0,"marry"
"3111","marries",4031,3,0,"marry"
"3112","marry",4031,3,0,"marry"
"3113","marrying",4031,3,0,"marry"
"3114","match",4031,3,0,"match"
"3115","matched",4031,3,0,"match"
"3116","matches",4031,3,0,"match"
"3117","matching",4031,3,0,"match"
"3118","meet",4031,3,0,"meet"
"3119","meeting",4031,3,0,"meet"
"3120","meets",4031,3,0,"meet"
"3121","met",4031,3,0,"meet"
"3122","rhyme",4031,3,0,"rhyme"
"3123","rhymed",4031,3,0,"rhyme"
"3124","rhymes",4031,3,0,"rhyme"
"3125","rhyming",4031,3,0,"rhyme"
"3126","same",4031,3,0,"same"
"3127","separate",4031,3,0,"separate"
"3128","separated",4031,3,0,"separate"
"3129","separates",4031,3,0,"separate"
"3130","separating",4031,3,0,"separate"
"3131","share",4031,3,0,"share"
"3132","shared",4031,3,0,"share"
"3133","shares",4031,3,0,"share"
"3134","sharing",4031,3,0,"share"
"3135","similar",4031,3,0,"similar"
"3136","split",4031,3,0,"split"
"3137","splits",4031,3,0,"split"
"3138","splitting",4031,3,0,"split"
"3139","touch",4031,3,0,"touch"
"3140","touched",4031,3,0,"touch"
"3141","touches",4031,3,0,"touch"
"3142","touching",4031,3,0,"touch"
"3143","trade",4031,3,0,"trade"
"3144","traded",4031,3,0,"trade"
"3145","trades",4031,3,0,"trade"
"3146","trading",4031,3,0,"trade"
"3147","agree",5510,3,0,"agree"
"3148","agreed",5510,3,0,"agree"
"3149","agreeing",5510,3,0,"agree"
"3150","agrees",5510,3,0,"agree"
"3151","argue",5510,3,0,"argue"
"3152","argued",5510,3,0,"argue"
"3153","argues",5510,3,0,"argue"
"3154","arguing",5510,3,0,"argue"
"3155","attach",5510,3,0,"attach"
"3156","attached",5510,3,0,"attach"
"3157","attaches",5510,3,0,"attach"
"3158","attaching",5510,3,0,"attach"
"3159","bump",5510,3,0,"bump"
"3160","bumped",5510,3,0,"bump"
"3161","bumping",5510,3,0,"bump"
"3162","bumps",5510,3,0,"bump"
"3163","chat",5510,3,0,"chat"
"3164","chats",5510,3,0,"chat"
"3165","chatted",5510,3,0,"chat"
"3166","chatting",5510,3,0,"chat"
"3167","combine",5510,3,0,"combine"
"3168","combined",5510,3,0,"combine"
"3169","combines",5510,3,0,"combine"
"3170","combining",5510,3,0,"combine"
"3171","compete",5510,3,0,"compete"
"3172","competed",5510,3,0,"compete"
"3173","competes",5510,3,0,"compete"
"3174","competing",5510,3,0,"compete"
"3175","connect",5510,3,0,"connect"
"3176","connected",5510,3,0,"connect"
"3177","connecting",5510,3,0,"connect"
"3178","connects",5510,3,0,"connect"
"3179","cooperate",5510,3,0,"cooperate"
"3180","cooperated",5510,3,0,"cooperate"
"3181","cooperates",5510,3,0,"cooperate"
"3182","cooperating",5510,3,0,"cooperate"
"3183","crash",5510,3,0,"crash"
"3184","crashed",5510,3,0,"crash"
"3185","crashes",5510,3,0,"crash"
"3186","crashing",5510,3,0,"crash"
"3187","differ",5510,3,0,"differ"
"3188","differed",5510,3,0,"differ"
"3189","differing",5510,3,0,"differ"
"3190","differs",5510,3,0,"differ"
"3191","disagree",5510,3,0,"disagree"
"3192","disagreed",5510,3,0,"disagree"
"3193","disagreeing",5510,3,0,"disagree"
"3194","equal",5510,3,0,"equal"
"3195","equaled",5510,3,0,"equal"
"3196","equaling",5510,3,0,"equal"
"3197","equals",5510,3,0,"equal"
"3198","fight",5510,3,0,"fight"
"3199","fighting",5510,3,0,"fight"
"3200","fights",5510,3,0,"fight"
"3201","fought",5510,3,0,"fight"
"3202","friend",5510,3,0,"friend"
"3203","friended",5510,3,0,"friend"
"3204","friends",5510,3,0,"friend"
"3205","hug",5510,3,0,"hug"
"3206","hugged",5510,3,0,"hug"
"3207","hugging",5510,3,0,"hug"
"3208","hugs",5510,3,0,"hug"
"3209","join",5510,3,0,"join"
"3210","joined",5510,3,0,"join"
"3211","joining",5510,3,0,"join"
"3212","joins",5510,3,0,"join"
"3213","kiss",5510,3,0,"kiss"
"3214","kissed",5510,3,0,"kiss"
"3215","kisses",5510,3,0,"kiss"
"3216","kissing",5510,3,1,"kiss"
"3217","married",5510,3,0,"marry"
"3218","marries",5510,3,0,"marry"
"3219","marry",5510,3,0,"marry"
"3220","marrying",5510,3,0,"marry"
"3221","match",5510,3,0,"match"
"3222","matched",5510,3,0,"match"
"3223","matches",5510,3,0,"match"
"3224","matching",5510,3,0,"match"
"3225","meet",5510,3,0,"meet"
"3226","meeting",5510,3,0,"meet"
"3227","meets",5510,3,0,"meet"
"3228","met",5510,3,0,"meet"
"3229","rhyme",5510,3,0,"rhyme"
"3230","rhymed",5510,3,0,"rhyme"
"3231","rhymes",5510,3,0,"rhyme"
"3232","rhyming",5510,3,0,"rhyme"
"3233","same",5510,3,0,"same"
"3234","separate",5510,3,0,"separate"
"3235","separated",5510,3,0,"separate"
"3236","separates",5510,3,0,"separate"
"3237","separating",5510,3,0,"separate"
"3238","share",5510,3,0,"share"
"3239","shared",5510,3,0,"share"
"3240","shares",5510,3,0,"share"
"3241","sharing",5510,3,0,"share"
"3242","similar",5510,3,0,"similar"
"3243","split",5510,3,0,"split"
"3244","splits",5510,3,0,"split"
"3245","splitting",5510,3,0,"split"
"3246","touch",5510,3,0,"touch"
"3247","touched",5510,3,0,"touch"
"3248","touches",5510,3,0,"touch"
"3249","touching",5510,3,0,"touch"
"3250","trade",5510,3,0,"trade"
"3251","traded",5510,3,0,"trade"
"3252","trades",5510,3,0,"trade"
"3253","trading",5510,3,0,"trade"
"3254","agree",5525,3,0,"agree"
"3255","agreed",5525,3,0,"agree"
"3256","agreeing",5525,3,0,"agree"
"3257","agrees",5525,3,0,"agree"
"3258","argue",5525,3,0,"argue"
"3259","argued",5525,3,0,"argue"
"3260","argues",5525,3,0,"argue"
"3261","arguing",5525,3,0,"argue"
"3262","attach",5525,3,0,"attach"
"3263","attached",5525,3,0,"attach"
"3264","attaches",5525,3,0,"attach"
"3265","attaching",5525,3,0,"attach"
"3266","bump",5525,3,1,"bump"
"3267","bump",5525,3,1,"bump"
"3268","bumped",5525,3,1,"bump"
"3269","bumped",5525,3,1,"bump"
"3270","bumped",5525,3,1,"bump"
"3271","bumping",5525,3,0,"bump"
"3272","bumps",5525,3,1,"bump"
"3273","bumps",5525,3,1,"bump"
"3274","chat",5525,3,0,"chat"
"3275","chats",5525,3,0,"chat"
"3276","chatted",5525,3,0,"chat"
"3277","chatting",5525,3,0,"chat"
"3278","combine",5525,3,0,"combine"
"3279","combined",5525,3,0,"combine"
"3280","combines",5525,3,0,"combine"
"3281","combining",5525,3,0,"combine"
"3282","compete",5525,3,0,"compete"
"3283","competed",5525,3,0,"compete"
"3284","competes",5525,3,0,"compete"
"3285","competing",5525,3,0,"compete"
"3286","connect",5525,3,0,"connect"
"3287","connected",5525,3,0,"connect"
"3288","connecting",5525,3,0,"connect"
"3289","connects",5525,3,0,"connect"
"3290","cooperate",5525,3,0,"cooperate"
"3291","cooperated",5525,3,0,"cooperate"
"3292","cooperates",5525,3,0,"cooperate"
"3293","cooperating",5525,3,0,"cooperate"
"3294","crash",5525,3,0,"crash"
"3295","crashed",5525,3,1,"crash"
"3296","crashed",5525,3,2,"crash"
"3297","crashed",5525,3,1,"crash"
"3298","crashed",5525,3,1,"crash"
"3299","crashes",5525,3,0,"crash"
"3300","crashing",5525,3,0,"crash"
"3301","differ",5525,3,0,"differ"
"3302","differed",5525,3,0,"differ"
"3303","differing",5525,3,0,"differ"
"3304","differs",5525,3,0,"differ"
"3305","disagree",5525,3,0,"disagree"
"3306","disagreed",5525,3,0,"disagree"
"3307","disagreeing",5525,3,0,"disagree"
"3308","equal",5525,3,0,"equal"
"3309","equaled",5525,3,0,"equal"
"3310","equaling",5525,3,0,"equal"
"3311","equals",5525,3,0,"equal"
"3312","fight",5525,3,0,"fight"
"3313","fighting",5525,3,0,"fight"
"3314","fights",5525,3,0,"fight"
"3315","fought",5525,3,0,"fight"
"3316","friend",5525,3,0,"friend"
"3317","friended",5525,3,0,"friend"
"3318","friends",5525,3,0,"friend"
"3319","hug",5525,3,0,"hug"
"3320","hugged",5525,3,0,"hug"
"3321","hugging",5525,3,0,"hug"
"3322","hugs",5525,3,0,"hug"
"3323","join",5525,3,0,"join"
"3324","joined",5525,3,0,"join"
"3325","joining",5525,3,0,"join"
"3326","joins",5525,3,0,"join"
"3327","kiss",5525,3,0,"kiss"
"3328","kissed",5525,3,0,"kiss"
"3329","kisses",5525,3,0,"kiss"
"3330","kissing",5525,3,0,"kiss"
"3331","married",5525,3,0,"marry"
"3332","marries",5525,3,0,"marry"
"3333","marry",5525,3,0,"marry"
"3334","marrying",5525,3,0,"marry"
"3335","match",5525,3,1,"match"
"3336","matched",5525,3,0,"match"
"3337","matches",5525,3,0,"match"
"3338","matching",5525,3,0,"match"
"3339","meet",5525,3,1,"meet"
"3340","meeting",5525,3,0,"meet"
"3341","meets",5525,3,0,"meet"
"3342","met",5525,3,1,"meet"
"3343","rhyme",5525,3,0,"rhyme"
"3344","rhymed",5525,3,0,"rhyme"
"3345","rhymes",5525,3,0,"rhyme"
"3346","rhyming",5525,3,0,"rhyme"
"3347","same",5525,3,0,"same"
"3348","separate",5525,3,0,"separate"
"3349","separated",5525,3,0,"separate"
"3350","separates",5525,3,0,"separate"
"3351","separating",5525,3,0,"separate"
"3352","share",5525,3,0,"share"
"3353","shared",5525,3,0,"share"
"3354","shares",5525,3,0,"share"
"3355","sharing",5525,3,0,"share"
"3356","similar",5525,3,0,"similar"
"3357","split",5525,3,0,"split"
"3358","splits",5525,3,0,"split"
"3359","splitting",5525,3,0,"split"
"3360","touch",5525,3,1,"touch"
"3361","touch",5525,3,1,"touch"
"3362","touched",5525,3,0,"touch"
"3363","touches",5525,3,0,"touch"
"3364","touching",5525,3,0,"touch"
"3365","trade",5525,3,0,"trade"
"3366","traded",5525,3,0,"trade"
"3367","trades",5525,3,0,"trade"
"3368","trading",5525,3,0,"trade"
"3369","agree",5547,3,0,"agree"
"3370","agreed",5547,3,0,"agree"
"3371","agreeing",5547,3,0,"agree"
"3372","agrees",5547,3,0,"agree"
"3373","argue",5547,3,0,"argue"
"3374","argued",5547,3,0,"argue"
"3375","argues",5547,3,0,"argue"
"3376","arguing",5547,3,0,"argue"
"3377","attach",5547,3,0,"attach"
"3378","attached",5547,3,0,"attach"
"3379","attaches",5547,3,0,"attach"
"3380","attaching",5547,3,0,"attach"
"3381","bump",5547,3,0,"bump"
"3382","bumped",5547,3,0,"bump"
"3383","bumping",5547,3,0,"bump"
"3384","bumps",5547,3,0,"bump"
"3385","chat",5547,3,0,"chat"
"3386","chats",5547,3,0,"chat"
"3387","chatted",5547,3,0,"chat"
"3388","chatting",5547,3,0,"chat"
"3389","combine",5547,3,0,"combine"
"3390","combined",5547,3,0,"combine"
"3391","combines",5547,3,0,"combine"
"3392","combining",5547,3,0,"combine"
"3393","compete",5547,3,0,"compete"
"3394","competed",5547,3,0,"compete"
"3395","competes",5547,3,0,"compete"
"3396","competing",5547,3,0,"compete"
"3397","connect",5547,3,0,"connect"
"3398","connected",5547,3,0,"connect"
"3399","connecting",5547,3,0,"connect"
"3400","connects",5547,3,0,"connect"
"3401","cooperate",5547,3,0,"cooperate"
"3402","cooperated",5547,3,0,"cooperate"
"3403","cooperates",5547,3,0,"cooperate"
"3404","cooperating",5547,3,0,"cooperate"
"3405","crash",5547,3,0,"crash"
"3406","crashed",5547,3,0,"crash"
"3407","crashes",5547,3,0,"crash"
"3408","crashing",5547,3,0,"crash"
"3409","differ",5547,3,0,"differ"
"3410","differed",5547,3,0,"differ"
"3411","differing",5547,3,0,"differ"
"3412","differs",5547,3,0,"differ"
"3413","disagree",5547,3,0,"disagree"
"3414","disagreed",5547,3,0,"disagree"
"3415","disagreeing",5547,3,0,"disagree"
"3416","equal",5547,3,0,"equal"
"3417","equaled",5547,3,0,"equal"
"3418","equaling",5547,3,0,"equal"
"3419","equals",5547,3,0,"equal"
"3420","fight",5547,3,0,"fight"
"3421","fighting",5547,3,0,"fight"
"3422","fights",5547,3,0,"fight"
"3423","fought",5547,3,0,"fight"
"3424","friend",5547,3,0,"friend"
"3425","friended",5547,3,0,"friend"
"3426","friends",5547,3,0,"friend"
"3427","hug",5547,3,0,"hug"
"3428","hugged",5547,3,0,"hug"
"3429","hugging",5547,3,0,"hug"
"3430","hugs",5547,3,0,"hug"
"3431","join",5547,3,0,"join"
"3432","joined",5547,3,0,"join"
"3433","joining",5547,3,0,"join"
"3434","joins",5547,3,0,"join"
"3435","kiss",5547,3,0,"kiss"
"3436","kissed",5547,3,0,"kiss"
"3437","kisses",5547,3,0,"kiss"
"3438","kissing",5547,3,1,"kiss"
"3439","kissing",5547,3,1,"kiss"
"3440","kissing",5547,3,1,"kiss"
"3441","married",5547,3,0,"marry"
"3442","marries",5547,3,0,"marry"
"3443","marry",5547,3,0,"marry"
"3444","marrying",5547,3,0,"marry"
"3445","match",5547,3,0,"match"
"3446","matched",5547,3,0,"match"
"3447","matches",5547,3,0,"match"
"3448","matching",5547,3,0,"match"
"3449","meet",5547,3,0,"meet"
"3450","meeting",5547,3,0,"meet"
"3451","meets",5547,3,0,"meet"
"3452","met",5547,3,0,"meet"
"3453","rhyme",5547,3,0,"rhyme"
"3454","rhymed",5547,3,0,"rhyme"
"3455","rhymes",5547,3,0,"rhyme"
"3456","rhyming",5547,3,0,"rhyme"
"3457","same",5547,3,0,"same"
"3458","separate",5547,3,0,"separate"
"3459","separated",5547,3,0,"separate"
"3460","separates",5547,3,0,"separate"
"3461","separating",5547,3,0,"separate"
"3462","share",5547,3,1,"share"
"3463","shared",5547,3,0,"share"
"3464","shares",5547,3,0,"share"
"3465","sharing",5547,3,0,"share"
"3466","similar",5547,3,0,"similar"
"3467","split",5547,3,0,"split"
"3468","splits",5547,3,0,"split"
"3469","splitting",5547,3,0,"split"
"3470","touch",5547,3,0,"touch"
"3471","touched",5547,3,0,"touch"
"3472","touches",5547,3,0,"touch"
"3473","touching",5547,3,0,"touch"
"3474","trade",5547,3,0,"trade"
"3475","traded",5547,3,0,"trade"
"3476","trades",5547,3,0,"trade"
"3477","trading",5547,3,0,"trade"
"3478","agree",5564,3,0,"agree"
"3479","agreed",5564,3,0,"agree"
"3480","agreeing",5564,3,0,"agree"
"3481","agrees",5564,3,0,"agree"
"3482","argue",5564,3,0,"argue"
"3483","argued",5564,3,0,"argue"
"3484","argues",5564,3,0,"argue"
"3485","arguing",5564,3,0,"argue"
"3486","attach",5564,3,0,"attach"
"3487","attached",5564,3,0,"attach"
"3488","attaches",5564,3,0,"attach"
"3489","attaching",5564,3,0,"attach"
"3490","bump",5564,3,1,"bump"
"3491","bump",5564,3,1,"bump"
"3492","bump",5564,3,1,"bump"
"3493","bump",5564,3,1,"bump"
"3494","bump",5564,3,1,"bump"
"3495","bump",5564,3,1,"bump"
"3496","bump",5564,3,1,"bump"
"3497","bump",5564,3,1,"bump"
"3498","bump",5564,3,1,"bump"
"3499","bump",5564,3,1,"bump"
"3500","bump",5564,3,1,"bump"
"3501","bumped",5564,3,1,"bump"
"3502","bumping",5564,3,0,"bump"
"3503","bumps",5564,3,0,"bump"
"3504","chat",5564,3,0,"chat"
"3505","chats",5564,3,0,"chat"
"3506","chatted",5564,3,0,"chat"
"3507","chatting",5564,3,0,"chat"
"3508","combine",5564,3,0,"combine"
"3509","combined",5564,3,0,"combine"
"3510","combines",5564,3,0,"combine"
"3511","combining",5564,3,0,"combine"
"3512","compete",5564,3,0,"compete"
"3513","competed",5564,3,0,"compete"
"3514","competes",5564,3,0,"compete"
"3515","competing",5564,3,0,"compete"
"3516","connect",5564,3,0,"connect"
"3517","connected",5564,3,0,"connect"
"3518","connecting",5564,3,0,"connect"
"3519","connects",5564,3,0,"connect"
"3520","cooperate",5564,3,0,"cooperate"
"3521","cooperated",5564,3,0,"cooperate"
"3522","cooperates",5564,3,0,"cooperate"
"3523","cooperating",5564,3,0,"cooperate"
"3524","crash",5564,3,1,"crash"
"3525","crash",5564,3,1,"crash"
"3526","crashed",5564,3,1,"crash"
"3527","crashes",5564,3,0,"crash"
"3528","crashing",5564,3,0,"crash"
"3529","differ",5564,3,0,"differ"
"3530","differed",5564,3,0,"differ"
"3531","differing",5564,3,0,"differ"
"3532","differs",5564,3,0,"differ"
"3533","disagree",5564,3,0,"disagree"
"3534","disagreed",5564,3,0,"disagree"
"3535","disagreeing",5564,3,0,"disagree"
"3536","equal",5564,3,0,"equal"
"3537","equaled",5564,3,0,"equal"
"3538","equaling",5564,3,0,"equal"
"3539","equals",5564,3,0,"equal"
"3540","fight",5564,3,0,"fight"
"3541","fighting",5564,3,0,"fight"
"3542","fights",5564,3,0,"fight"
"3543","fought",5564,3,0,"fight"
"3544","friend",5564,3,0,"friend"
"3545","friended",5564,3,0,"friend"
"3546","friends",5564,3,0,"friend"
"3547","hug",5564,3,0,"hug"
"3548","hugged",5564,3,0,"hug"
"3549","hugging",5564,3,0,"hug"
"3550","hugs",5564,3,0,"hug"
"3551","join",5564,3,0,"join"
"3552","joined",5564,3,0,"join"
"3553","joining",5564,3,0,"join"
"3554","joins",5564,3,0,"join"
"3555","kiss",5564,3,1,"kiss"
"3556","kissed",5564,3,0,"kiss"
"3557","kisses",5564,3,0,"kiss"
"3558","kissing",5564,3,0,"kiss"
"3559","married",5564,3,0,"marry"
"3560","marries",5564,3,0,"marry"
"3561","marry",5564,3,0,"marry"
"3562","marrying",5564,3,0,"marry"
"3563","match",5564,3,0,"match"
"3564","matched",5564,3,0,"match"
"3565","matches",5564,3,0,"match"
"3566","matching",5564,3,0,"match"
"3567","meet",5564,3,1,"meet"
"3568","meet",5564,3,1,"meet"
"3569","meet",5564,3,1,"meet"
"3570","meet",5564,3,1,"meet"
"3571","meeting",5564,3,0,"meet"
"3572","meets",5564,3,0,"meet"
"3573","met",5564,3,0,"meet"
"3574","rhyme",5564,3,0,"rhyme"
"3575","rhymed",5564,3,0,"rhyme"
"3576","rhymes",5564,3,0,"rhyme"
"3577","rhyming",5564,3,0,"rhyme"
"3578","same",5564,3,0,"same"
"3579","separate",5564,3,0,"separate"
"3580","separated",5564,3,0,"separate"
"3581","separates",5564,3,0,"separate"
"3582","separating",5564,3,0,"separate"
"3583","share",5564,3,1,"share"
"3584","shared",5564,3,0,"share"
"3585","shares",5564,3,0,"share"
"3586","sharing",5564,3,1,"share"
"3587","sharing",5564,3,1,"share"
"3588","similar",5564,3,0,"similar"
"3589","split",5564,3,0,"split"
"3590","splits",5564,3,0,"split"
"3591","splitting",5564,3,0,"split"
"3592","touch",5564,3,1,"touch"
"3593","touched",5564,3,0,"touch"
"3594","touches",5564,3,0,"touch"
"3595","touching",5564,3,0,"touch"
"3596","trade",5564,3,0,"trade"
"3597","traded",5564,3,0,"trade"
"3598","trades",5564,3,0,"trade"
"3599","trading",5564,3,0,"trade"
"3600","agree",22695,3,0,"agree"
"3601","agreed",22695,3,0,"agree"
"3602","agreeing",22695,3,0,"agree"
"3603","agrees",22695,3,0,"agree"
"3604","argue",22695,3,0,"argue"
"3605","argued",22695,3,0,"argue"
"3606","argues",22695,3,0,"argue"
"3607","arguing",22695,3,0,"argue"
"3608","attach",22695,3,0,"attach"
"3609","attached",22695,3,0,"attach"
"3610","attaches",22695,3,0,"attach"
"3611","attaching",22695,3,0,"attach"
"3612","bump",22695,3,0,"bump"
"3613","bumped",22695,3,0,"bump"
"3614","bumping",22695,3,0,"bump"
"3615","bumps",22695,3,0,"bump"
"3616","chat",22695,3,0,"chat"
"3617","chats",22695,3,0,"chat"
"3618","chatted",22695,3,0,"chat"
"3619","chatting",22695,3,0,"chat"
"3620","combine",22695,3,0,"combine"
"3621","combined",22695,3,0,"combine"
"3622","combines",22695,3,0,"combine"
"3623","combining",22695,3,0,"combine"
"3624","compete",22695,3,0,"compete"
"3625","competed",22695,3,0,"compete"
"3626","competes",22695,3,0,"compete"
"3627","competing",22695,3,0,"compete"
"3628","connect",22695,3,0,"connect"
"3629","connected",22695,3,0,"connect"
"3630","connecting",22695,3,0,"connect"
"3631","connects",22695,3,0,"connect"
"3632","cooperate",22695,3,0,"cooperate"
"3633","cooperated",22695,3,0,"cooperate"
"3634","cooperates",22695,3,0,"cooperate"
"3635","cooperating",22695,3,0,"cooperate"
"3636","crash",22695,3,0,"crash"
