"","id","target_child_id","target_child_age","gloss","stem","type","part_of_speech","corpus_name","speaker_role","utterance_order"
"170",615280,2302,57.0011704552455,"did her mother give it to her","do her mother give it to her","question","v det:poss n v pro:per prep pro:obj","Hall","Target_Child",3724
"171",615525,2007,57.0011704552455,"I give it to him","I give it to him","declarative","pro:sub v pro:per prep pro:obj","Hall","Target_Child",5695
"172",616452,2130,57.0011704552455,"I'm giving teddy a piece of dis I'm giving teddy mine my liver","I give teddy a piece of this I give teddy mine my liver","declarative","pro:sub part n det:art n prep det:dem pro:sub part n n det:poss n","Hall","Target_Child",4937
"173",618225,2172,57.0011704552455,"give us lord our daily break","give us lord our daily break","declarative","v pro:obj n det:poss adj n","Hall","Target_Child",5051
"174",620243,2279,57.0011704552455,"dad don't give me carrots for for for supper","dad do give me carrot for for for supper","declarative","n mod v pro:obj n prep prep prep n","Hall","Target_Child",4093
"175",622169,2264,57.0011704552455,"mommy would you ask mommy to give me some juice","will you ask mommy to give me some juice","declarative","mod pro:per v n inf v pro:obj qn n","Hall","Target_Child",4311
"176",622351,2249,57.0011704552455,"by his hands we must be fed give us lord our daily bread amen","by his hand we must be feed give us lord our daily bread amen","declarative","prep det:poss n pro:sub mod aux part v pro:obj n det:poss adj n co","Hall","Target_Child",5047
"177",622727,2291,57.0011704552455,"give it to me","give it to me","declarative","v pro:per prep pro:obj","Hall","Target_Child",4437
"178",622760,2291,57.0011704552455,"give it to me then","give it to me then","question","v pro:per prep pro:obj adv:tem","Hall","Target_Child",4439
"179",624079,2279,57.0011704552455,"muh muh mom could you give me nae nae no beans but hot dogs","mom could you give me no bean but hot dog","declarative","n mod pro:per v pro:obj qn n conj adj n","Hall","Target_Child",4376
"180",624338,2279,57.0011704552455,"you didn't give me you didn't give me silverware","you do give me you do give me silverware","declarative","pro:per mod v pro:obj pro:per mod v pro:obj n","Hall","Target_Child",4396
"181",624378,2141,57.0011704552455,"I told you not to give me any meat","I tell you not to give me any meat","declarative","pro:sub v pro:per neg inf v pro:obj qn n","Hall","Target_Child",5333
"182",624403,2141,57.0011704552455,"I told you not to give me any meat","I tell you not to give me any meat","declarative","pro:sub v pro:per neg inf v pro:obj qn n","Hall","Target_Child",5335
"183",625050,2065,57.0011704552455,"and den duh woman cut her tail off and then he said give me some mil and and den he went to a cow and he said give some gr some some grass and then that old xxx said go","and then the woman cut her tail off and then he say give me some milk and and then he go to a cow and he say give some some some grass and then that old say go","declarative","coord adv:tem det:art n v det:poss n adv coord adv:tem pro:sub v v pro:obj qn n coord coord adv:tem pro:sub v prep det:art n coord pro:sub v v qn qn qn n coord adv:tem det:dem adj v v","Hall","Target_Child",5570
"184",625074,2065,57.0011704552455,"the wolf said old xxx give me some grass to k feed the cow that g gets the milk got the old lady","the wolf say old give me some grass to feed the cow that get the milk get the old lady","declarative","det:art n v adj v pro:obj qn n inf v det:art n pro:rel v det:art n v det:art adj n","Hall","Target_Child",5571
"185",625325,2065,57.0011704552455,"give me some water and he went out and he said","give me some water and he go out and he say","trail off","v pro:obj qn n coord pro:sub v adv coord pro:sub v","Hall","Target_Child",5590
"186",625371,2065,57.0011704552455,"oo old kind woman would you give me ah","old kind woman will you give me ah","trail off","adj adj n mod pro:per v pro:obj co","Hall","Target_Child",5594
"187",625618,2130,57.0011704552455,"I'm giving this to teddy","I give this to teddy","declarative","pro:sub part det:dem prep n","Hall","Target_Child",5621
"188",625657,2130,57.0011704552455,"do give this to teddy","do give this to teddy","declarative","mod v det:dem prep n","Hall","Target_Child",5624
"189",625682,2279,57.0011704552455,"give me more","give me more","declarative","v pro:obj pro:indef","Hall","Target_Child",4503
"190",625719,2279,57.0011704552455,"give me four five","give me four five","declarative","v pro:obj det:num det:num","Hall","Target_Child",4506
"191",625745,2279,57.0011704552455,"oh yes I did buh buh buh wh dad give me","oh yes I do dad give me","trail off","co co pro:sub v n v pro:obj","Hall","Target_Child",4508
"192",625748,2065,57.0011704552455,"he said give me some grain then","he say give me some grain then","trail off","pro:sub v v pro:obj qn n adv:tem","Hall","Target_Child",5623
"193",626095,2279,57.0011704552455,"m Ma what did you say I could he could give um me","Ma what do you say I could he could give me","declarative","n:prop pro:int mod pro:per v pro:sub mod pro:sub mod v pro:obj","Hall","Target_Child",4536
"194",626734,2291,57.0011704552455,"is he gonna give you a ticket","be he go give you a ticket","question","cop pro:sub part v pro:per det:art n","Hall","Target_Child",4737
"195",627740,2065,57.0011704552455,"was good and he gave him bread and den den di hi hi hi","be good and he give him bread and then then","trail off","cop adj coord pro:sub v pro:obj n coord adv:tem adv:tem","Hall","Target_Child",5776
"196",627907,2264,57.0011704552455,"I give up","I give up","declarative","pro:sub v adv","Hall","Target_Child",4725
"197",628058,2130,57.0011704552455,"give the ear+phone to Philip","give the to Philip","question","v det:art prep n:prop","Hall","Target_Child",5810
"198",629027,2279,57.0011704552455,"yes yeah no I didn't buh buh gae m I I gave two to Gabriel","yes yeah no I do I I give two to Gabriel","trail off","co co qn pro:sub mod pro:sub pro:sub v det:num prep n:prop","Hall","Target_Child",4784
"199",629071,2279,57.0011704552455,"because he said give me two and you get two","because he say give me two and you get two","declarative","conj pro:sub v v pro:obj det:num coord pro:per v det:num","Hall","Target_Child",4788
"200",629135,2279,57.0011704552455,"no he only gave me one what he had","no he only give me one what he have","declarative","co pro:sub adv v pro:obj pro:indef pro:int pro:sub v","Hall","Target_Child",4793
"201",629518,2130,57.0011704552455,"stop give it to Carl","stop give it to Carl","declarative","n v pro:per prep n:prop","Hall","Target_Child",5938
"202",630511,2040,57.0011704552455,"and den give it to me because it's my private blo and I want them all apples aw","and then give it to me because it my private owl and I want them all apple","declarative","coord adv:tem v pro:per prep pro:obj conj pro:per det:poss adj n coord pro:sub v pro:obj adv n","Hall","Target_Child",6203
"203",631015,2130,57.0011704552455,"give it to Carl","give it to Carl","declarative","v pro:per prep n:prop","Hall","Target_Child",6070
"204",631101,2302,57.0011704552455,"I didn't give him any pea","I do give him any pea","imperative_emphatic","pro:sub mod v pro:obj qn n","Hall","Target_Child",4904
"205",631162,2130,57.0011704552455,"give it please give it to Carl","give please give it to Carl","declarative","v co v pro:per prep n:prop","Hall","Target_Child",6082
"206",631341,2279,57.0011704552455,"n n n n n no no like like when I was eating my carrots and you gave me a thinny like these","no no like like when I be eat my carrot and you give me a thinny like these","declarative","qn qn prep v conj pro:sub aux part det:poss n coord pro:per v pro:obj det:art wplay prep pro:dem","Hall","Target_Child",4972
"207",631808,2065,57.0011704552455,"one of my teacher gave it to duh","one of my teach give it to","trail off","det:num prep det:poss n v pro:per prep","Hall","Target_Child",6095
"208",631836,2130,57.0011704552455,"give me the ball Carl","give me the ball Carl","declarative","v pro:obj det:art n n:prop","Hall","Target_Child",6144
"209",631991,2279,57.0011704552455,"could you give me m s some strips of toast in my lunch bucket dad","could you give me some strip of toast in my lunch bucket dad","question","mod pro:per v pro:obj qn n prep n prep det:poss n n n","Hall","Target_Child",5025
"210",632206,2302,57.0011704552455,"she was cry a girl was crying it the mother and father and Marilyn gave her the last lolly I wanted it","she be a girl be cry at the mother and father and Marilyn give her the last loll I want it","declarative","pro:sub cop det:art n aux part prep det:art n coord n coord n:prop v pro:obj det:art n adj pro:sub v pro:per","Hall","Target_Child",4999
"211",632679,2302,57.0011704552455,"to their bunny hole and then when they look outside there'll be a whole trail of bunny carrots and I'll give one to them and I'll put it right down in the bunny hole and I'll pet them at nights and","to their bunny hole and then when they look outside there be a whole trail of bunny carrot and I give one to them and I put it right down in the bunny hole and I pet them at night and","trail off","prep det:poss n n coord adv:tem conj pro:sub v adj pro:exist cop det:art adj n prep n n coord pro:sub v det:num inf pro:obj coord pro:sub v pro:per adj adv prep det:art n n coord pro:sub v pro:obj prep n coord","Hall","Target_Child",5044
"212",632899,2264,57.0011704552455,"give it to me","give it to me","declarative","v pro:per prep pro:obj","Hall","Target_Child",5146
"213",633089,2127,57.0011704552455,"you gave em that soda","you give him that soda","question","pro:per v pro:obj det:dem n","Hall","Target_Child",6273
"214",633134,2127,57.0011704552455,"you gave em that soda","you give him that soda","question","pro:per v pro:obj det:dem n","Hall","Target_Child",6277
"215",634299,2302,57.0011704552455,"why don't we give David our gerbil a piece of plain cookie crumb","why do we give David our gerbil a piece of plain cookie crumb","question","pro:int mod pro:sub v n:prop det:poss n det:art n prep adj n n","Hall","Target_Child",5190
"216",634380,2302,57.0011704552455,"but Helene said to give him mushee mushee vegetables","but Helene say to give him vegetable","declarative","conj n:prop v inf v pro:obj n","Hall","Target_Child",5198
"217",634389,2291,57.0011704552455,"I wanted you to give me a ride like dis to pull me","I want you to give me a ride like this to pull me","declarative","pro:sub v pro:per inf v pro:obj det:art n prep pro:dem inf v pro:obj","Hall","Target_Child",5394
"218",634644,2264,57.0011704552455,"mommy you didn't give me meat","mommy you do give me meat","declarative","n pro:per mod v pro:obj n","Hall","Target_Child",5298
"219",634707,2264,57.0011704552455,"give me meat give me meat please","give me meat give me meat please","declarative","v pro:obj n v pro:obj n co","Hall","Target_Child",5304
"220",635001,2264,57.0011704552455,"oh xxx give me anything","oh give me anything","declarative","co v pro:obj pro:indef","Hall","Target_Child",5330
"221",635101,2065,57.0011704552455,"I want three to give to Jenny and","I want three to give to Jenny and","trail off","pro:sub v det:num inf v prep n:prop coord","Hall","Target_Child",6408
"222",635694,2040,57.0011704552455,"uhg huh xxx I hafta give you a service","I have give you a service","declarative","pro:sub mod v pro:per det:art n","Hall","Target_Child",6675
"223",635857,2291,57.0011704552455,"no give this to me give this to me","no give this to me give this to me","declarative","co v det:dem inf pro:obj v det:dem inf pro:obj","Hall","Target_Child",5525
"224",636738,2141,57.0011704552455,"give up","give up","question","v adv","Hall","Target_Child",6358
"225",637159,2302,57.0011704552455,"give it","give it","declarative","v pro:per","Hall","Target_Child",5465
"226",637181,2302,57.0011704552455,"give me it","give me it","declarative","v pro:obj pro:per","Hall","Target_Child",5467
